Channel_kt2440,Count_FilteredNuclei,Count_IdentifySecondaryObjects,Count_Watershed,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05CorrectIlluminationCalculate,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07Watershed,ExecutionTime_08IdentifySecondaryObjects,ExecutionTime_09TrackObjects,ExecutionTime_10MeasureObjectSizeShape,ExecutionTime_11SaveImages,FileName_kt2440,Frame_kt2440,Group_Index,Group_Number,Height_kt2440,ImageNumber,ImageSet_ImageSet,MD5Digest_kt2440,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05CorrectIlluminationCalculate,ModuleError_06CorrectIlluminationApply,ModuleError_07Watershed,ModuleError_08IdentifySecondaryObjects,ModuleError_09TrackObjects,ModuleError_10MeasureObjectSizeShape,ModuleError_11SaveImages,PathName_kt2440,ProcessingStatus,Scaling_kt2440,Series_kt2440,Threshold_FinalThreshold_IdentifySecondaryObjects,Threshold_OrigThreshold_IdentifySecondaryObjects,Threshold_SumOfEntropies_IdentifySecondaryObjects,Threshold_WeightedVariance_IdentifySecondaryObjects,TrackObjects_LostObjectCount_IdentifySecondaryObjects_50,TrackObjects_MergedObjectCount_IdentifySecondaryObjects_50,TrackObjects_NewObjectCount_IdentifySecondaryObjects_50,TrackObjects_SplitObjectCount_IdentifySecondaryObjects_50,URL_kt2440,Width_kt2440
-1,153.0,153.0,171.0,0.0,0.0,0.109375,0.0,0.03125,0.0,0.15625,0.25,0.484375,0.609375,0.03125,Pseudomonas_chamber_T048_Object Predictions.tif,0,48,1,412,48,b'eLshfXpPG02wQy/BGphYxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAilKzf',abcf5b72d7ce9727a64a329465a1cc4a,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T048_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.880932363311331e-08,5.8809324e-08,-13.690131067558413,0.010753735731045405,2,5,3,23,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T048_Object%20Predictions.tif,375
-1,153.0,153.0,176.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.140625,0.25,0.53125,0.5625,0.03125,Pseudomonas_chamber_T049_Object Predictions.tif,0,49,1,412,49,b'eLshfXpPG02wQy/BGphYxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAi9qzg',9d3d3d3cc9333b768395dd651a11012b,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T049_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,6.315584499816396e-08,6.3155845e-08,-13.688992132477583,0.01111609692366061,3,2,0,23,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T049_Object%20Predictions.tif,375
-1,158.0,158.0,179.0,0.0,0.0,0.109375,0.0,0.03125,0.0,0.15625,0.25,0.578125,0.6875,0.046875,Pseudomonas_chamber_T050_Object Predictions.tif,0,50,1,412,50,b'eLshfXpPG02wQy/BGpgaxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAf56zY',c942bd0afa4a13953d8bc4f5cf0656f5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T050_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.3639816144368524e-08,5.3639816e-08,-13.692056021045357,0.0116550131631129,0,7,4,24,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T050_Object%20Predictions.tif,375
-1,157.0,157.0,181.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.171875,0.265625,0.5625,0.640625,0.03125,Pseudomonas_chamber_T051_Object Predictions.tif,0,51,1,412,51,b'eLshfXpPG02wQy/BGpgaxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAgSazZ',cb71b09d869a5c4eaccaa455ea2f129c,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T051_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.7501331696130364e-08,5.750133e-08,-13.688299066649535,0.012186302520261797,1,5,1,24,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T051_Object%20Predictions.tif,375
-1,156.0,156.0,179.0,0.0,0.0,0.125,0.0,0.015625,0.0,0.140625,0.265625,0.5625,0.640625,0.03125,Pseudomonas_chamber_T052_Object Predictions.tif,0,52,1,412,52,b'eLshfXpPG02wQy/BGpgaxcM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAgq6za',fbef162016c64cc3507c63b7d5c5f473,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T052_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.3639816144368524e-08,5.3639816e-08,-13.693242450468203,0.012588424362652124,3,9,5,24,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T052_Object%20Predictions.tif,375
-1,155.0,155.0,180.0,0.0,0.0,0.140625,0.0,0.09375,0.0,0.1875,0.28125,0.5,0.609375,0.03125,Pseudomonas_chamber_T053_Object Predictions.tif,0,53,1,412,53,b'eLshfXpPG02wQy/BGpgax8M1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhDazb',3f006b6f5e7dfd74158fb080d9a441fa,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T053_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.251729717770104e-08,5.2517297e-08,-13.6878315999943,0.013096225104572192,1,5,0,24,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T053_Object%20Predictions.tif,375
-1,160.0,160.0,186.0,0.0,0.0,0.078125,0.0,0.03125,0.0,0.15625,0.25,0.5625,0.640625,0.03125,Pseudomonas_chamber_T054_Object Predictions.tif,0,54,1,412,54,b'eLshfXpPG02wQy/BGpiaxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhb6zc',deaafccbec6069d40cf3c81bc6c368c8,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T054_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.287987647761838e-08,5.2879876e-08,-13.693379749147837,0.013772768739764366,3,6,1,25,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T054_Object%20Predictions.tif,375
-1,173.0,173.0,201.0,0.0,0.0,0.1875,0.0,0.03125,0.0,0.15625,0.296875,0.640625,0.734375,0.03125,Pseudomonas_chamber_T055_Object Predictions.tif,0,55,1,412,55,b'eLshfXpPG02wQy/BGpiaxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAh0azd',8c10f6e9078770dbab8f45550f43a973,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T055_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,6.090512982837026e-08,6.090513e-08,-13.69768148717492,0.01432040468697409,1,7,4,25,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T055_Object%20Predictions.tif,375
-1,190.0,190.0,218.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.15625,0.296875,0.640625,0.703125,0.03125,Pseudomonas_chamber_T056_Object Predictions.tif,0,56,1,412,56,b'eLshfXpPG02wQy/BGpiaxcM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAiM6ze',d2b3745cdb3db3aca7d7d3664934507a,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T056_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.287987647761838e-08,5.2879876e-08,-13.700192826529102,0.01496619045640953,3,7,6,28,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T056_Object%20Predictions.tif,375
-1,206.0,206.0,233.0,0.0,0.0,0.09375,0.0,0.03125,0.015625,0.1875,0.28125,0.6875,0.765625,0.03125,Pseudomonas_chamber_T057_Object Predictions.tif,0,57,1,412,57,b'eLshfXpPG02wQy/BGpiax8M1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAilazf',6461b0be8843808b32603f2e8252e0f1,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T057_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,6.061279833602384e-08,6.06128e-08,-13.700170989473417,0.015600355750486303,1,5,3,29,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T057_Object%20Predictions.tif,375
-1,209.0,209.0,240.0,0.0,0.0,0.109375,0.0,0.03125,0.0,0.15625,0.28125,0.640625,0.875,0.046875,Pseudomonas_chamber_T058_Object Predictions.tif,0,58,1,412,58,b'eLshfXpPG02wQy/BGphaxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAi96zg',6a2045ab00a1ad79fc8ffe9fd3a41b76,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T058_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.880932363311331e-08,5.8809324e-08,-13.690546139079956,0.01609560950240271,2,14,2,29,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T058_Object%20Predictions.tif,375
-1,226.0,226.0,258.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.15625,0.296875,0.6875,0.875,0.03125,Pseudomonas_chamber_T059_Object Predictions.tif,0,59,1,412,59,b'eLshfXpPG02wQy/BGphaxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAjWazh',1f385ac4a9fbc5242707ac673d4d7b79,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T059_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.329439289880611e-08,5.3294393e-08,-13.693500654026838,0.01680981510761335,1,7,4,32,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T059_Object%20Predictions.tif,375
-1,247.0,247.0,282.0,0.0,0.0,0.140625,0.0,0.03125,0.0,0.140625,0.3125,0.71875,0.890625,0.03125,Pseudomonas_chamber_T060_Object Predictions.tif,0,60,1,412,60,b'eLshfXpPG02wQy/BGpgZxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAgSqzZ',5ca4ba76ef8b2b80a2a20740031b3a03,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T060_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,6.090512982837026e-08,6.090513e-08,-13.697319329145209,0.017638306385490885,2,14,5,35,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T060_Object%20Predictions.tif,375
-1,247.0,247.0,284.0,0.0,0.0,0.109375,0.0,0.03125,0.0,0.1875,0.265625,0.75,0.96875,0.03125,Pseudomonas_chamber_T061_Object Predictions.tif,0,61,1,412,61,b'eLshfXpPG02wQy/BGpgZxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAgrKza',bfac4f4419a3bfd217a5d7dea6ecd43f,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T061_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,6.090512982837026e-08,6.090513e-08,-13.695428540915865,0.017878105653721152,3,9,1,35,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T061_Object%20Predictions.tif,375
-1,259.0,259.0,292.0,0.0,0.0,0.140625,0.0,0.03125,0.0,0.15625,0.28125,0.734375,0.90625,0.03125,Pseudomonas_chamber_T062_Object Predictions.tif,0,62,1,412,62,b'eLshfXpPG02wQy/BGpgZxcM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhDqzb',db124b2e920888204dda2264cf0ff4d3,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T062_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.8092744836812926e-08,5.8092745e-08,-13.695798676688177,0.0183326156457651,1,3,3,36,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T062_Object%20Predictions.tif,375
-1,263.0,263.0,299.0,0.0,0.0,0.09375,0.0,0.015625,0.0,0.140625,0.28125,0.71875,0.9375,0.046875,Pseudomonas_chamber_T063_Object Predictions.tif,0,63,1,412,63,b'eLshfXpPG02wQy/BGpgZx8M1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhcKzc',c14f6bd26bb3b69298ebccd9057ba85c,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T063_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.251729717770104e-08,5.2517297e-08,-13.692866609758461,0.01911419042606164,4,6,1,36,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T063_Object%20Predictions.tif,375
-1,267.0,267.0,300.0,0.0,0.0,0.140625,0.0,0.0625,0.0,0.15625,0.28125,0.71875,0.9375,0.03125,Pseudomonas_chamber_T064_Object Predictions.tif,0,64,1,412,64,b'eLshfXpPG02wQy/BGpiZxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAh0qzd',3e6aba4a2fc681e13999a2087957d8f2,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T064_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.500982780404229e-08,5.5009828e-08,-13.695247897676339,0.01991400274341995,1,6,3,35,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T064_Object%20Predictions.tif,375
-1,269.0,269.0,303.0,0.0,0.0,0.140625,0.0,0.03125,0.0,0.1875,0.296875,0.859375,1.015625,0.03125,Pseudomonas_chamber_T065_Object Predictions.tif,0,65,1,412,65,b'eLshfXpPG02wQy/BGpiZxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAiNKze',832fcb5812fb833230d478d61fec8e77,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T065_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.880932363311331e-08,5.8809324e-08,-13.695968700966016,0.02025378924540717,3,11,3,34,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T065_Object%20Predictions.tif,375
-1,287.0,287.0,325.0,0.0,0.0,0.09375,0.0,0.015625,0.0,0.15625,0.28125,0.796875,1.078125,0.03125,Pseudomonas_chamber_T066_Object Predictions.tif,0,66,1,412,66,b'eLshfXpPG02wQy/BGpiZxcM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAilqzf',594a4b199f2f33f454d6c28d13fa6965,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T066_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.287987647761838e-08,5.2879876e-08,-13.6956048548337,0.021451784716594025,3,10,3,37,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T066_Object%20Predictions.tif,375
-1,304.0,304.0,343.0,0.0,0.0,0.078125,0.0,0.015625,0.0,0.140625,0.3125,0.765625,1.03125,0.046875,Pseudomonas_chamber_T067_Object Predictions.tif,0,67,1,412,67,b'eLshfXpPG02wQy/BGpiZx8M1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAi+Kzg',3f7ea488b186707ba256a3f03fd2199c,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T067_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,6.315584499816396e-08,6.3155845e-08,-13.696822573867692,0.022426369858341115,0,11,5,37,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T067_Object%20Predictions.tif,375
-1,310.0,310.0,345.0,0.0,0.0,0.09375,0.0,0.015625,0.0,0.15625,0.296875,0.828125,1.109375,0.03125,Pseudomonas_chamber_T068_Object Predictions.tif,0,68,1,412,68,b'eLshfXpPG02wQy/BGphZxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAjWqzh',9b32a79bd8045d58a9f924e4f8f81247,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T068_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.880932363311331e-08,5.8809324e-08,-13.69434937585123,0.023018627901292135,0,19,5,38,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T068_Object%20Predictions.tif,375
-1,323.0,323.0,362.0,0.0,0.0,0.140625,0.0,0.03125,0.0,0.140625,0.28125,0.84375,1.09375,0.03125,Pseudomonas_chamber_T069_Object Predictions.tif,0,69,1,412,69,b'eLshfXpPG02wQy/BGphZxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAjvKzi',984c12c7ce3866274f062bdac985b89f,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T069_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,6.368093607989067e-08,6.3680936e-08,-13.698533337560587,0.02378875382635605,3,17,2,44,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T069_Object%20Predictions.tif,375
-1,337.0,337.0,375.0,0.0,0.0,0.078125,0.0,0.015625,0.0,0.140625,0.328125,0.84375,1.15625,0.03125,Pseudomonas_chamber_T070_Object Predictions.tif,0,70,1,412,70,b'eLshfXpPG02wQy/BGpgbxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAgraza',550eaf454bb9fea869cfdad6e513bc38,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T070_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.287987647761838e-08,5.2879876e-08,-13.700795419894913,0.02480200661758404,2,14,3,46,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T070_Object%20Predictions.tif,375
-1,340.0,340.0,379.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.15625,0.296875,0.875,1.3125,0.03125,Pseudomonas_chamber_T071_Object Predictions.tif,0,71,1,412,71,b'eLshfXpPG02wQy/BGpgbxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhD6zb',8c956d604019e740a00e9bbdf029427f,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T071_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,6.13933153204016e-08,6.1393315e-08,-13.701526281863805,0.02511903611167344,5,19,6,45,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T071_Object%20Predictions.tif,375
